ID_genome_file,eAUCH2O2,eAUC18C,eAUCpH,eAUCSA,eAUCGB,eAUCKCl
Canada_1992_CNRA1a_1,189.856357104566,228.50546195295,309.904404279269,130.867675573857,491.059797288772,182.157462496069
Canada_1992_CNRA4b_1,292.661103760484,326.012821562141,618.921411683687,152.285909970148,445.352259269417,56.6853150632901
Canada_1992_CNRB2b_4,314.097542554986,708.879065283155,505.236894171992,295.109406917892,572.119494551901,284.958247755043
Canada_1992_CNRB_3a_2,165.786402353984,194.053575966245,357.218402630445,53.0089607978941,235.422558369144,37.2387123474724
Canada_1992_CNRD_3a_1,212.231508081159,181.968069460085,227.915292211534,96.1199876487712,226.621316754664,104.693176380028
Canada_1992_CNRD_4a_1,369.842192688956,502.062314303787,802.489037976319,296.758357406488,431.595582012325,145.564017929922
Canada_1992_CNRD4a_2,308.043191321423,245.676511855697,361.465830819715,171.093468051555,361.052786845285,152.045053052553
Canada_1992_CNRE_1a_1,114.320401457433,251.743826743225,506.705576783623,148.342473268399,383.900004414325,163.716955120912
Canada_1992_CNRE2a_2,180.966733978339,327.661977205284,304.396771214309,247.82988974096,339.947429058126,132.991419505686
Canada_1992_CNRE4b_1,479.446165349681,585.768697163354,662.900077830466,241.897963179061,600.941230521135,235.588741485003
Canada_1992_CNRG3a_1,177.337652535962,213.252766039753,322.117049527284,136.690127268947,304.442731873423,139.765160702518
Canada_1992_CNRG_4a_2,295.184973979216,572.986128591118,432.390461777282,185.602662641288,373.198939543382,109.034387591974
Canada_1992_CNRH3a_1,166.12349153358701,165.645563212923,279.864327714374,209.936018479584,217.323110096463,94.5683510627472
Chile_1995_STCH95_10B4a,134.374885303577,180.474778736586,165.687584836997,92.5753664946333,178.749359219781,42.4501902010376
Chile_1995_STCH95_1A2a,388.35249360198,450.233116909571,417.066898395368,254.788973961567,463.87946126789,141.556071544978
Chile_1995_STCH95_1B1a,348.301184435441,404.963341854206,333.979909447923,208.986009044059,350.518289546124,200.991055146983
Chile_1995_STCH95_1B2a,194.331238720248,228.122788341379,228.269269194732,47.658314408317,303.176346648243,115.967708281844
Chile_1995_STCH95_1C3a,166.905122876452,206.351493816572,274.869066308754,22.4130457808793,263.090036735703,103.649201684414
Chile_1995_STCH95_1F2a,104.676393945944,187.108342846647,158.229698834406,31.9900427516301,121.724974583382,21.9456381618237
Chile_1995_STCH95_1F3a,557.086481666181,831.135209054749,696.495928786396,256.117746971747,1015.99084186255,329.353922658071
Chile_1995_STCH95_1G3a,204.821212270971,250.16984269343,467.946483844266,6.33670554966747,265.473981348216,50.1193176454328
Chile_1995_STCH95_1H1a,419.629600333229,484.865459109676,469.5240092243,259.386308950022,456.478310376316,218.535186234819
Chile_1995_STCH95_1H2a,149.699865695329,161.641946511929,196.840799944821,119.033646288543,154.740073095195,80.7531004424275
Chile_1995_STCH95_3A3a,100.977366960962,273.10346633207,320.049590491936,44.1867441011517,174.08226389992,29.8286046971546
ST95CH_3B2a,116.99560583729,136.435814219468,378.796561550949,22.8852458599043,310.020162160691,17.6254253728469
Chile_1995_STCH95_3C1a,455.666740947596,728.266665670855,860.795741205864,183.301841252109,839.934021508528,184.073097553645
Chile_1995_STCH95_3E4a,100.260897004062,107.890910843412,136.964056314748,78.1274421912734,153.093157049317,30.3232410265276
ST95CH_5A1a,136.872693081407,328.30999422781,520.63940891571,124.782125501559,331.797836434632,82.4318986674476
Czech_Republic_2010_ST10CRI_117,420.411333869193,595.448064385399,824.91805627544,246.087082014057,599.25252979754,93.109754754223
Czech_Republic_2010_ST10CRI_159,326.06304189362,468.125698693072,625.204792376815,71.5251189583443,373.673956526781,165.736633407603
Czech_Republic_2010_ST10CRI_316,252.528213243692,468.348230087313,289.347872854886,178.987249858591,273.258150972052,166.329333576968
Czech_Republic_2010_ST10CRI_348,319.341070148066,304.01496001508,501.03096221997,248.461351843866,420.31274447293,182.334862700294
Czech_Republic_2010_ST10CRI_354,305.834643819798,399.745355339094,514.57085779796,75.0699506742091,398.993954526181,67.5028152839471
Czech_Republic_2010_ST10CRI_421,153.704993255616,226.443376648189,266.548169321763,101.253017613096,208.292222071253,71.7774396117287
Czech_Republic_2010_ST10CRI_44,318.201902268555,341.757576225806,324.642554007585,49.2305490715611,182.325656028481,141.999852272133
Czech_Republic_2010_ST10CRI_469,184.724674081262,232.601809375567,396.557856763217,41.4333818289113,281.778146081815,71.526504114801
Czech_Republic_2010_ST10CRI_502,148.20194237779,231.06602105757,483.885429571449,27.5387790107529,316.846444543628,21.2725372813307
Czech_Republic_2010_ST10CRI_618,509.899016556216,820.896529568373,651.281604572443,187.526765771895,713.325286281921,188.160921253272
Denmark_1994_STDN94A1a,121.966840606216,143.232492770816,128.285298928989,60.6690853117832,97.7096613260013,42.5375036634124
Denmark_1994_STDN94A1b,418.033850965615,526.095008016081,780.939628425772,216.982459514847,539.433932824388,101.493155541896
