ID_genome_file,Radius0C_08dpi,Radius0C_12dpi,Radius0C_15dpi,Radius0C_19dpi,Radius18C_08dpi,Radius18C_12dpi,Radius18C_15dpi,Radius18C_19dpi,Radius30C_08dpi,Radius30C_12dpi,Radius30C_15dpi,Radius30C_19dpi
ST90ORE_a15_4A_3,0.504570462224615,0.877337531096784,1.4797258727336,2.52208747311952,0.484968230585258,0.981061980006314,1.41077618114236,1.98998383174012,0.484027475671696,0.969156349926045,1.50198961168594,2.32836820970733
ST90ORE_a15_4A_4,0.46559073278828,1.84391663919205,2.84469869296135,3.80856380168395,0.681972949537226,2.00017985374521,2.67034674524505,3.53084560005041,0.569717910558975,1.28004797529056,2.18158959613963,3.22495723437844
ST90ORE_a15_4A_7,0.625265141487958,1.8590925123413,3.08440677295428,4.62751464508252,0.789373243244093,2.3869812877326,3.69784192108344,5.39791915692423,0.613821957362666,1.96181667595741,2.8939313967944,4.51390997147104
ST99CH_SW5,0.4130188131713,NA,2.01603249128877,3.47319477126298,0.402704875923505,NA,2.05392995061956,3.27281777790317,0.498917158449902,NA,2.42247003318604,3.49797541799609
ST99CH_SW39,1.01989716200067,2.93569727547834,4.20495675846999,5.60967042331112,1.44278552651438,3.45401597275536,4.74208935672281,6.88436142234335,NA,NA,NA,NA
ST99CH_3A10,0.937733101056057,3.27604502286415,5.06773200679507,7.06948317712854,1.04355093648536,2.9655049145449,4.30631298664015,5.69188805069205,1.26248380275799,3.15785263025317,4.52524591649046,5.97359287199007
ST99CH_3A2,0.793134439008752,2.2292224639162,3.54844531435438,5.2114672445411,0.717450851621801,1.78469000143091,3.02960822636102,4.45470017173175,0.57919304805417,1.58573665786801,2.20674939072109,3.17536061038186
ST99CH_3A5,0.426642755121486,1.61063063693166,2.46120119576966,3.44183206551257,0.521374068482288,1.46317863376101,2.00473229434359,2.60186820430452,NA,NA,NA,NA
ST99CH_3A6,0.458907276756645,1.80247831950133,2.56818397478503,3.42142247498093,0.664610997128127,1.89909304026766,2.58054223470353,3.36855902517252,0.627634778723191,1.76108133540033,2.36060419468831,3.1842325506474
ST99CH_3A8,0.549577145217817,1.44397090112771,2.21327509623781,2.99930407298767,0.587642955611025,1.51752488836486,2.24093057147226,2.93723824061079,0.740190701759746,1.80945328691608,2.65001256744634,3.51427539734914
ST99CH_3A9,0.675498301973244,1.38663396677085,1.88543133052008,2.49244479543124,0.67956374612483,1.36170790786086,1.83590830569683,2.46153355289556,0.68438099167368,1.45771940391912,2.05429225870223,2.93013780563541
ST99CH_3B2,0.902350031294169,3.37537321991998,4.92274587681245,6.91183790400833,1.29776708084183,3.2446677993759,4.8206877627759,6.32480748349592,NA,NA,NA,NA
ST99CH_3B4,0.576268943687224,1.97163648127629,3.0128327278755,4.18426700764028,0.596062883828055,1.59319562795676,2.50191167475207,3.62391656152931,0.665250127481137,1.82378636091913,2.54001241727248,3.61236951627256
ST99CH_3B8,1.34390573669126,2.88029237772316,3.76441438841266,5.28462822607797,1.21152122517021,3.1110885839107,4.2863273308732,5.87407589687814,1.19045806950897,2.9464769092337,3.65057153942897,5.13812811747787
ST99CH_3C4,0.847260665336809,1.76640605171044,2.26092453587232,2.86111417885505,0.729479504162523,1.65362530388251,2.24748213982134,2.98829061721329,0.843479526196707,1.78646890230874,2.51820450887565,3.45191678365765
ST99CH_3C7,0.510506565783148,1.57282264800562,2.72859007484676,3.58125444596667,0.525818325098482,1.62719341280404,2.59226623606992,4.47201185423456,NA,NA,NA,NA
ST99CH_3D1,0.683572998562801,2.06604022849926,2.90691999794455,3.52395985142027,0.708536064972727,2.09203641756768,2.69924597777056,3.21718664986366,0.940448025250952,1.96940259280583,2.54170455129628,2.98958125060919
ST99CH_3D3,0.523319100756544,1.62122984086253,2.36652910391961,3.18825946553409,0.659936458540079,2.00183451882225,2.65988646293855,3.47880505315179,0.617940408988572,1.96914747931733,2.73969728147687,3.64782543397759
ST99CH_3D5,0.63893898884608,1.92579984368843,2.74433128615227,3.87126226477088,0.621508300369606,1.80425435034881,2.43812400095716,3.21544453778143,0.583982774010601,1.86772540696325,2.62403106158112,3.59125660495557
ST99CH_3D7,0.89248622953582,2.46837147066173,3.55753283103328,5.03877580789414,0.699646974935547,2.2582227730724,3.45346701592627,4.95157956528804,0.846584481298158,2.51517333068968,3.76467732270169,5.52307614280812
ST99CH_3D8,1.10992760143316,2.93421503964887,3.94393512525254,5.53944139137842,1.07022213040491,2.80880806326954,3.60558581856424,5.02608034437107,0.998202396401668,2.69977236743221,3.64841488346068,5.27982719216798
ST99CH_3F1,0.72116458765636,1.94781710443862,2.88229899009232,3.73703553677031,0.642480464217359,1.80620831065665,2.52918454952859,3.33220222013268,0.638123852604771,1.64091071750248,2.21178103335213,2.98199386814994
ST99CH_3F2,0.87822470424327,NA,2.99551278488206,3.96050526291201,0.80060423735297,NA,3.13729698547577,4.24976915557878,0.950897753732221,NA,2.9914257453967,3.71568609423779
ST99CH_3F3,1.34377180234825,3.22755939140258,4.64443165623812,6.2495220915327,1.37312817025239,3.13537466335451,4.50594911588548,5.26484799812623,1.40560767450316,3.20147915208759,4.53898931858239,5.89369428835729
ST99CH_3F4,0.594137762953387,1.42228597185584,1.78940833534338,2.23002065431729,0.671588381871725,1.61860754989886,2.18204282373617,2.83662600903727,0.563426278322896,1.46561085117507,2.10901390087631,2.78087523428496
ST99CH_3F5,0.461946432358504,1.51485388872403,2.40860932037403,3.41920470045223,0.662342594704421,1.66095778324933,2.32653472121378,3.04428731018689,0.443167236802766,1.36252800955506,2.21868367919513,3.41923686947314
ST99CH_3G2,1.02030275942552,3.29859118955273,4.89558458266541,6.61645477575501,1.20691128344866,3.39491953317705,4.73154835232179,6.59414018448088,0.462497830822489,1.56189851389665,2.67076884800848,4.27962995376109
ST99CH_3G3,0.576941880048408,1.66865667966618,3.19188602646932,4.96487225700322,0.640704411770033,1.83700369331799,3.02959170946581,4.45754833781126,0.605787424506374,1.70554803167922,2.86932670133823,4.25316155101333
ST99CH_3G6,0.492625914327142,1.92339361295493,2.6681924575056,3.53395712688568,0.471408845476132,1.57018360785823,2.32312753202847,3.34288408156057,0.672114636760673,2.04669952405584,2.609157065447,3.22405352607224
ST99CH_3H1,0.56853752413148,1.44297273905321,1.93181828995266,2.40541259238493,0.622436758930834,1.51753501785995,1.98652692007981,2.35407839015538,0.594669778793001,1.43806803717483,1.85481187897334,2.21374001347004
ST99CH_3H3,0.478181722850343,1.60594553946689,2.269767108625,3.00129998627794,0.542970889579891,1.5681241327057,2.14208055117785,2.75158770839009,0.685598541824019,1.93480014464326,2.65975740327236,3.2313649258056
ST99CH_3H4,0.811997615976745,3.03547181152769,4.3808578611652,6.04935937876261,0.850834943653568,2.57986324466076,3.69592917318962,4.91080268883149,1.04707540842808,2.79806030441528,3.60190446359773,4.36353750336775
